date,net_buy,buy_amt,sell_amt,cumulative,当日资金流入,当日余额,holding_market_value,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2019/2/15,-6.5762,46.7207,53.2969,0.80698863,-0.3,840.3,1.68662E+12,敏华控股,3.55,27900.84,-1.87,01999.HK
2019/2/18,8.0095,58.6833,50.6738,0.80778958,13.52,826.48,1.7175E+12,中兴通讯,9.07,28347.01,1.6,00763.HK
2019/2/19,-8.2093,53.7694,61.9787,0.80696865,-1.52,841.52,1.7037E+12,丘钛科技,10.33,28228.13,-0.42,01478.HK
2019/2/20,-7.9304,65.7283,73.6587,0.80617561,0.13,839.87,1.72465E+12,中国燃气,10.39,28514.05,1.01,00384.HK
2019/2/21,-3.4058,64.0802,67.486,0.80583503,3.67,836.33,1.73055E+12,南京熊猫电子股份,12.08,28629.92,0.41,00553.HK
2019/2/22,3.8641,68.6328,64.7687,0.80622144,13.22,826.78,1.75222E+12,中兴通讯,12.8,28816.3,0.65,00763.HK
2019/2/25,-8.7024,162.3433,171.0457,0.8053512,6.72,833.28,1.78166E+12,中州证券,25.53,28959.3,0.5,01375.HK
2019/2/26,-40.6117,76.9651,117.5768,0.80129003,-25.74,865.74,1.7648E+12,中铝国际,9.13,28772.06,-0.65,02068.HK
2019/2/27,-27.3093,67.8858,95.1951,0.7985591,-15.65,855.65,1.74644E+12,大众公用,4.94,28757.44,-0.05,01635.HK
2019/2/28,-17.147,54.461,71.608,0.7968444,-7.78,847.78,1.72603E+12,浙江世宝,6.87,28633.18,-0.43,01057.HK
2019/3/1,-1.4188,76.3253,77.7441,0.79670252,9.09,830.91,1.74314E+12,福莱特玻璃,23.03,28812.17,0.63,06865.HK
2019/3/4,29.7299,139.7506,110.0207,0.79967551,36.43,803.57,1.76176E+12,美图公司,10.81,28959.59,0.51,01357.HK
2019/3/5,40.954,98.288,57.334,0.80377091,44.94,795.06,1.76899E+12,创维集团,9.62,28961.6,0.01,00751.HK
2019/3/6,21.7304,96.2327,74.5023,0.80594395,27.91,812.09,1.77973E+12,海信家电,22.57,29037.6,0.26,00921.HK
2019/3/7,10.2981,85.7425,75.4444,0.80697376,16.32,823.68,1.76107E+12,美图公司,10.03,28779.45,-0.89,01357.HK
2019/3/8,-24.8313,75.5253,100.3566,0.80449063,-13.61,853.61,1.70756E+12,中国燃气,2.72,28228.42,-1.91,00384.HK
2019/3/11,22.2955,77.2488,54.9533,0.80672018,27.96,812.04,1.73104E+12,新城发展,14.27,28503.3,0.97,01030.HK
2019/3/12,12.4756,73.542,61.0664,0.80796774,17.83,822.17,1.75105E+12,汇量科技,14.76,28920.87,1.46,01860.HK
2019/3/13,3.803,51.2994,47.4964,0.80834804,9.5,830.5,1.74547E+12,特步国际,19.81,28807.45,-0.39,01368.HK
2019/3/14,-7.8099,41.9342,49.7441,0.80756705,-0.91,840.91,1.73738E+12,中国东方航空股份,4.49,28851.39,0.15,00670.HK
2019/3/15,-0.6021,56.2899,56.892,0.80750684,7.07,832.93,1.75059E+12,三一国际,10.47,29012.26,0.56,00631.HK
2019/3/18,-2.5092,83.6623,86.1715,0.80725592,8.35,831.65,1.77844E+12,汇量科技,17.5,29409.01,1.37,01860.HK
2019/3/19,1.3411,57.7849,56.4438,0.80739003,8.57,831.43,1.77929E+12,四环医药,10.53,29466.28,0.19,00460.HK
2019/3/20,4.9686,63.3529,58.3843,0.80788689,11.33,828.67,1.76899E+12,中国海外宏洋集团,14.46,29320.97,-0.49,00081.HK
2019/3/21,17.3165,72.5625,55.246,0.80961854,22.29,817.71,1.76443E+12,五矿资源,10.7,29071.56,-0.85,01208.HK
2019/3/22,1.9553,63.1452,61.1899,0.80981407,9.27,830.73,1.76853E+12,李宁,11.4,29113.36,0.14,02331.HK
2019/3/25,27.8691,81.0821,53.213,0.81260098,32.35,807.65,1.73064E+12,TCL电子,9.09,28523.35,-2.03,01070.HK
2019/3/26,3.5996,51.0122,47.4126,0.81296094,9.94,830.06,1.72978E+12,康师傅控股,7.28,28566.91,0.15,00322.HK
2019/3/27,18.0232,63.7436,45.7204,0.81476326,23.45,816.55,1.75042E+12,金山软件,12.5,28728.25,0.56,03888.HK
2019/3/28,-3.6872,49.156,52.8432,0.81439454,3.73,836.27,1.75022E+12,青岛银行,10.66,28775.21,0.16,03866.HK
2019/3/29,30.9043,93.6263,62.722,0.81748497,36.14,803.86,1.77499E+12,绿叶制药,14.33,29051.36,0.96,02186.HK
2019/4/1,20.8848,94.0625,73.1777,0.81957345,27.18,812.82,1.80628E+12,保利置业集团,11.11,29562.02,1.76,00119.HK
2019/4/2,13.5908,70.0516,56.4608,0.82093253,19.35,820.65,1.81845E+12,中石化油服,16.3,29624.67,0.21,01033.HK
2019/4/3,12.5997,78.2444,65.6447,0.8221925,20.03,819.97,1.84548E+12,中远海控,14.91,29986.39,1.22,01919.HK
2019/4/4,17.7521,80.5288,62.7767,0.82396771,24.11,815.89,1.85185E+12,大麦娱乐,10.29,29936.32,-0.17,01060.HK
2019/4/8,3.4167,81.8009,78.3842,0.82430938,11.96,828.04,1.87164E+12,金斯瑞生物科技,25.49,30077.15,0.47,01548.HK
2019/4/9,1.4882,69.9421,68.4539,0.8244582,10.99,829.01,1.88709E+12,南京熊猫电子股份,15.74,30157.49,0.27,00553.HK
2019/4/10,10.803,72.7348,61.9318,0.8255385,18.28,821.72,1.88181E+12,金斯瑞生物科技,16.02,30119.56,-0.13,01548.HK
2019/4/11,22.7594,79.5408,56.7814,0.82781444,27.07,812.93,1.8574E+12,华电国际电力股份,4.55,29839.45,-0.93,01071.HK
2019/4/12,5.6432,53.0219,47.3787,0.82837876,12.35,827.65,1.86816E+12,中石化油服,10.09,29909.76,0.24,01033.HK
2019/4/15,9.5375,76.6,67.0625,0.82933251,14.87,825.13,1.87039E+12,易鑫集团,6.6,29810.72,-0.33,02858.HK
2019/4/16,10.3738,75.4509,65.0771,0.83036989,18.62,821.38,1.88932E+12,中兴通讯,7.66,30129.87,1.07,00763.HK
2019/4/17,5.6112,74.193,68.5818,0.83093101,13.5,826.5,1.90297E+12,比亚迪股份,13.71,30124.68,-0.02,01211.HK
2019/4/18,10.7989,66.1127,55.3138,0.8320109,16.66,823.34,1.89267E+12,香港宽频,9.85,29963.26,-0.54,01310.HK
2019/4/23,-2.1789,75.0557,77.2346,0.83179301,6.49,833.51,1.87309E+12,四环医药,12.04,29963.24,0,00460.HK
2019/4/24,-0.9068,47.4426,48.3494,0.83170233,6.46,833.54,1.87185E+12,微创医疗,6.35,29805.83,-0.53,00853.HK
2019/4/25,-2.349,50.752,53.101,0.83146743,3.44,836.56,1.83768E+12,海天国际,10.81,29549.8,-0.86,01882.HK
2019/4/26,-6.7858,39.9663,46.7521,0.83078885,-0.02,840.02,1.84015E+12,北京北辰实业股份,6.51,29605.01,0.19,00588.HK
2019/5/6,-42.4726,81.0603,123.5329,0.82654159,-27.02,867.02,1.78915E+12,招金矿业,5.22,29209.82,-2.9,01818.HK
2019/5/7,-6.5331,54.7396,61.2727,0.82588828,1.14,838.86,1.79388E+12,特步国际,7.74,29363.02,0.52,01368.HK
2019/5/8,11.9768,74.7231,62.7463,0.82708596,17.18,822.82,1.75488E+12,统一企业中国,12.64,29003.2,-1.23,00220.HK
2019/5/9,-17.1119,57.5948,74.7067,0.82537477,-8.44,848.44,1.70409E+12,粤海投资,2.55,28311.07,-2.39,00270.HK
2019/5/10,30.5843,81.1449,50.5606,0.8284332,33.12,806.88,1.73154E+12,中石化油服,7.87,28550.24,0.84,01033.HK
2019/5/14,36.1446,77.2511,41.1065,0.83204766,41.04,798.96,1.69287E+12,美图公司,7.08,28122.02,-1.5,01357.HK
2019/5/15,24.592,49.8544,25.2624,0.83450686,27.26,812.74,1.71429E+12,中石化油服,12.22,28268.71,0.52,01033.HK
2019/5/16,30.0103,60.0412,30.0309,0.83750789,32.41,807.59,1.72175E+12,红星美凯龙,10.42,28275.07,0.02,01528.HK
2019/5/17,10.7655,56.659,45.8935,0.83858444,15.21,824.79,1.69453E+12,时代电气,3,27946.46,-1.16,03898.HK
2019/5/20,4.1722,57.8518,53.6796,0.83900166,10.63,829.37,1.67585E+12,中芯国际,7.97,27787.61,-0.57,00981.HK
2019/5/21,29.6696,59.9236,30.254,0.84196862,32.69,807.31,1.68629E+12,中石化油服,5.32,27657.24,-0.47,01033.HK
2019/5/22,18.6488,46.233,27.5842,0.8438335,22.07,817.93,1.69092E+12,敏实集团,11.49,27705.94,0.18,00425.HK
2019/5/23,-1.6677,54.2879,55.9556,0.84366673,4.64,835.36,1.66485E+12,华润燃气,2.93,27267.13,-1.58,01193.HK
2019/5/24,6.2783,37.5651,31.2868,0.84429456,10.72,829.28,1.67463E+12,中集安瑞科,8.45,27353.93,0.32,03899.HK
2019/5/27,8.7807,41.754,32.9733,0.84517263,14.46,825.54,1.68362E+12,中芯国际,10.1,27288.09,-0.24,00981.HK
2019/5/28,27.3286,56.1556,28.827,0.84790549,30.72,809.28,1.69047E+12,远大医药,10.02,27390.81,0.38,00512.HK
2019/5/29,29.7365,55.066,25.3295,0.85087914,32.71,807.29,1.68409E+12,中铝国际,9.45,27235.71,-0.57,02068.HK
2019/5/30,10.9496,38.8251,27.8755,0.8519741,16.07,823.93,1.69238E+12,第一拖拉机股份,4.73,27114.88,-0.44,00038.HK
2019/5/31,17.7184,45.6209,27.9025,0.85374594,20.98,819.02,1.69846E+12,青岛银行,8.11,26901.09,-0.79,03866.HK
2019/6/3,6.7263,42.8771,36.1508,0.85441857,12.61,827.39,1.69447E+12,中兴通讯,8.17,26893.86,-0.03,00763.HK
2019/6/4,5.2808,35.5395,30.2587,0.85494665,9.73,830.27,1.68291E+12,中铝国际,5.09,26761.52,-0.49,02068.HK
2019/6/5,6.127,44.147,38.02,0.85555935,10.64,829.36,1.69075E+12,五矿资源,5.15,26895.44,0.5,01208.HK
2019/6/6,-0.3371,29.0201,29.3572,0.85552564,4.51,835.49,1.68835E+12,保利置业集团,9.67,26965.28,0.26,00119.HK
2019/6/10,18.6428,62.5836,43.9408,0.85738992,23.74,816.26,1.72552E+12,丘钛科技,14.6,27578.64,2.27,01478.HK
2019/6/11,37.3793,74.2808,36.9015,0.86112785,40.59,799.41,1.74619E+12,波司登,10,27789.34,0.76,03998.HK
2019/6/12,29.4487,55.0419,25.5932,0.86407272,32.71,807.29,1.7252E+12,中铝国际,10.34,27308.46,-1.73,02068.HK
2019/6/13,22.3748,50.132,27.7572,0.8663102,27.18,812.82,1.73396E+12,福莱特玻璃,5.1,27294.71,-0.05,06865.HK
2019/6/14,21.943,47.3502,25.4072,0.8685045,24.85,815.15,1.72579E+12,中船防务,6.78,27118.35,-0.65,00317.HK
2019/6/17,16.1683,40.2419,24.0736,0.87012133,19.08,820.92,1.72935E+12,猫眼娱乐,7.39,27227.16,0.4,01896.HK
2019/6/18,24.9969,49.3272,24.3303,0.87262102,28.73,811.27,1.74661E+12,福寿园,6.67,27498.77,1,01448.HK
2019/6/19,-3.0511,48.6705,51.7216,0.87231591,3.74,836.26,1.78925E+12,敏华控股,14.8,28202.14,2.56,01999.HK
2019/6/20,12.1528,55.324,43.1712,0.87353119,18.18,821.82,1.82012E+12,紫金矿业,8.53,28550.43,1.23,02899.HK
2019/6/21,6.0396,42.2193,36.1797,0.87413515,10.74,829.26,1.81198E+12,中集集团,7.78,28473.71,-0.27,02039.HK
2019/6/24,2.5121,41.9799,39.4678,0.87438636,7.84,832.16,1.81718E+12,第一拖拉机股份,8,28513,0.14,00038.HK
2019/6/25,10.3298,53.0049,42.6751,0.87541934,15.68,824.32,1.78584E+12,李宁,18.32,28185.98,-1.15,02331.HK
2019/6/26,15.1284,43.4485,28.3201,0.87693218,19.3,820.7,1.78957E+12,中船防务,7.38,28221.98,0.13,00317.HK
2019/6/27,16.6022,53.5504,36.9482,0.8785924,21.16,818.84,1.81438E+12,TCL电子,8.06,28621.42,1.42,01070.HK
2019/6/28,16.2994,49.6352,33.3358,0.88022234,20.98,819.02,1.81634E+12,阅文集团,10.18,28542.62,-0.28,00772.HK
2019/7/2,12.941,68.5974,55.6564,0.88151644,18.48,821.52,1.83987E+12,丘钛科技,14.12,28875.56,1.17,01478.HK
2019/7/3,7.4087,49.6013,42.1926,0.88225731,12.95,827.05,1.83174E+12,微创医疗,7.26,28855.14,-0.07,00853.HK
2019/7/4,-5.3711,48.2767,53.6478,0.8817202,1.82,838.18,1.82765E+12,西部水泥,7.75,28795.77,-0.21,02233.HK
2019/7/5,-1.9485,34.453,36.4015,0.88152535,4.35,835.65,1.82336E+12,华润医疗,4.39,28774.83,-0.07,01515.HK
2019/7/8,6.536,44.5206,37.9846,0.88217895,12.31,827.69,1.79447E+12,新城发展,4.32,28331.69,-1.54,01030.HK
2019/7/9,10.2029,42.2659,32.063,0.88319924,15.36,824.64,1.78151E+12,猫眼娱乐,3.95,28116.28,-0.76,01896.HK
2019/7/10,11.4281,37.5738,26.1457,0.88434205,15.3,824.7,1.79482E+12,猫眼娱乐,10.94,28204.69,0.31,01896.HK
